"","x","y"
"737",1444.41099767573,6552.88018211497
"738",1669.72045227885,7210.61616285811
"739",1739.32949849404,6577.96251377705
"740",1491.03880953044,5747.30063258981
"741",1913.99958333932,7381.30638117923
"742",1688.52111441083,6876.30401308897
"743",1363.46869869158,5662.11386747629
"744",1020.98224381916,5101.37069099825
"745",1282.93379582465,5977.40816141062
"746",1913.41742407531,7234.52324691273
"747",1102.13129268959,5121.07234963014
"748",1016.51686779223,5399.07141688188
"749",1269.65712476522,6400.17291346618
"750",1527.62589254417,6255.27773012097
"751",1702.31901388615,7328.32385311396
"752",1551.04463547468,7117.54383309916
"753",1622.40236182697,5838.37524826054
"754",1182.43056419306,4865.58612891501
"755",1935.03794632852,8171.65410280965
"756",1414.11368525587,7055.72100258577
"757",1733.16698940471,5911.17207683918
"758",1947.83241092227,7368.74228717273
"759",1491.99411435984,6083.76225859714
"760",1651.70086408034,6711.59349614209
"761",1153.20851723664,5857.91358298009
"762",1342.32063381933,4977.00289878263
"763",1644.84866778366,6287.16513537868
"764",1580.79705992714,6661.59697626233
"765",1541.32216516882,6762.429413099
"766",1963.46809668466,7882.45026905372
"767",1833.19231239147,7317.94207924557
"768",1079.13664798252,4502.26002494434
"769",1483.9695726987,5256.21980126944
"770",1268.4436191339,5290.53577763294
"771",1622.69996665418,6949.09735136809
"772",1898.89559382573,7724.0360320319
"773",1351.59968142398,6218.12076076581
"774",1809.23627782613,6934.29033011769
"775",1041.90507414751,4373.47118182496
"776",1338.02578318864,4739.71292708637
"777",1049.96464471333,5339.02230458784
"778",1816.48742500693,8151.342680916
"779",1907.22447354347,6686.46092284782
"780",1691.17967714556,6036.90529000623
"781",1042.13908454403,4835.65373350744
"782",1002.82216770574,4414.59990344266
"783",1534.45503301919,5764.31227726491
"784",1110.92269816436,4680.90081275467
"785",1180.65768317319,4906.10235002411
"786",1629.69258590601,6400.84861920961
"787",1525.88221384212,6708.19340028492
"788",1116.31483701058,4834.20616916638
"789",1465.89066367596,5972.16153744964
"790",1130.76140196063,5306.20706479915
"791",1696.49998564273,6532.64052227109
"792",1293.26101625338,5630.21317870781
"793",1374.33083401993,5973.43075643012
"794",1174.88121381029,5739.22949135771
"795",1930.97368534654,6929.38752617535
"796",1353.59521163628,6861.37140608535
"797",1546.04838555679,6335.91284459976
"798",1525.78655211255,6322.51815724661
"799",1790.00996937975,6895.1461487486
"800",1537.91831154376,6275.06958714818
"801",1946.12107984722,7771.1996931931
"802",1376.21380831115,5268.95673836135
"803",1099.55647285096,5408.22532233342
"804",1625.76820305549,6560.20184963574
"805",1321.10653794371,6438.88941607661
"806",1410.49066139385,4677.98639137022
"807",1412.54913504235,6432.68353878237
"808",1950.75186900795,7850.35933878788
"809",1990.38055795245,7711.0312125592
"810",1750.05147396587,6889.52431965299
"811",1189.67487942427,4898.86101032821
"812",1590.47547029331,7122.17171174034
"813",1946.81564206257,6473.24632980231
"814",1146.94563974626,5337.98930415416
"815",1962.89363014512,6869.4892108193
"816",1635.80789184198,7229.66723880035
"817",1050.24286080152,4347.71396787584
"818",1054.15682028979,5746.40578973111
"819",1833.2083793357,7201.90013692545
"820",1636.18721487001,6452.94504779638
"821",1314.45689918473,5885.5841220152
"822",1682.70491971634,7239.81805600933
"823",1656.08549956232,6989.47478155521
"824",1088.50407693535,5472.7046840957
"825",1247.1090645995,5944.35497281802
"826",1843.93642609939,8398.81659714774
"827",1418.9265309833,5769.13886825568
"828",1565.2260070201,6868.46782944984
"829",1384.40142013133,5948.4107455773
"830",1973.25255954638,7538.51305710269
"831",1541.46797396243,6319.21006910816
"832",1834.63350846432,7714.82344080789
"833",1916.81139660068,7134.32393335266
"834",1344.6745548863,5684.32054480912
"835",1224.38707319088,5264.55534388059
"836",1691.16937741637,6796.4477917362
"837",1302.97569953837,6013.9762235517
"838",1833.84283585474,7163.04190508267
"839",1862.97959345393,7704.72508817892
"840",1997.3759111017,8183.51255616064
"841",1984.36072142795,7867.30752245453
"842",1653.41371623799,6940.21405258724
"843",1303.95438545384,5995.87767183678
"844",1099.38649018295,4388.3486712339
"845",1229.61833467707,5264.01873942846
"846",1758.16238252446,6580.48500691934
"847",1521.93154185079,6710.45182056413
"848",1784.25327851437,7319.91096695484
"849",1206.39587705955,5218.79118159194
"850",1404.78710015304,5221.62658485029
"851",1226.82859096676,5241.7836117806
"852",1407.42116677575,6970.13003709108
"853",1710.13624127954,6001.68368917919
"854",1229.29317085072,6150.76328034594
"855",1189.01015282609,5357.87710930239
"856",1442.92592746206,5823.8624611169
"857",1597.41490520537,5499.11077562129
"858",1325.35545551218,6207.2135430659
"859",1085.64984891564,5112.1792358603
"860",1305.06972968578,5772.75569352726
"861",1942.8148183506,7622.13951293138
"862",1060.66923169419,4805.80332658411
"863",1706.63530193269,6554.31027565009
"864",1956.05099527165,8776.44874836006
"865",1947.39468535408,7544.74857946973
"866",1322.74090824649,6185.6210180854
"867",1439.9451627396,6388.90953798122
"868",1589.91561830044,6221.60114655291
"869",1368.99452796206,6767.14245911821
"870",1314.04391489923,6166.22736440748
"871",1291.05979204178,6955.11683232053
"872",1581.77077886648,6682.51078617861
"873",1530.78090096824,6435.48966131413
"874",1360.95260456204,6594.84159795358
"875",1973.19429414347,7038.97756376374
"876",1250.80508110113,5949.43705311392
"877",1978.30051230267,7211.16066127691
"878",1925.69799744524,7083.97594354027
"879",1011.22511993162,5304.52689178287
"880",1446.65278098546,6543.89991319909
"881",1006.17634505033,4245.24538300425
"882",1024.54349584877,4812.8806272279
"883",1246.06124940328,6231.49425561698
"884",1383.12973291613,6485.10526087756
"885",1922.4463426508,7935.14445407013
"886",1718.19409029558,6661.73088478407
"887",1502.89776409045,6155.1715081283
"888",1781.38355864212,6835.55838802466
"889",1053.11717791483,5528.12009104504
"890",1750.27505145408,6869.48607873273
"891",1028.68029801175,5850.14053551993
"892",1918.88070129789,7264.70334780542
"893",1118.2352672331,5138.83360530493
"894",1235.53922236897,6279.11392898539
"895",1713.09991250746,7023.87904884677
"896",1952.49772327952,7332.46014761711
"897",1684.37858927064,6987.32594775125
"898",1326.12325716764,5852.8590192797
"899",1215.21121403202,5416.22949581837
"900",1469.70122726634,6290.84567495329
"901",1277.71277399734,6075.20201666939
"902",1620.98511517979,6764.97558180061
"903",1937.07257718779,7772.67181676884
"904",1627.82273837365,6560.64964135091
"905",1730.58767989278,7504.30156201929
"906",1054.14043623023,5305.07774773315
"907",1402.08253171295,5939.71595385367
"908",1470.99846322089,5757.61700744103
"909",1239.77612052113,6516.23008514101
"910",1467.65282726847,6841.70324727794
"911",1925.70264707319,8183.28524797026
"912",1640.66785224713,7469.76094252984
"913",1384.74160176702,6692.08876732847
"914",1112.41026245989,5337.50302465721
"915",1951.77689194679,7384.29570596371
"916",1837.9424305167,7201.88436702264
"917",1521.44962688908,7586.16877789914
"918",1265.30165388249,5874.48921931972
"919",1290.32741114497,5617.46545465555
"920",1134.84593876638,5501.56627600527
"921",1592.28185308166,6656.92049617371
"922",1158.71454798616,6213.90047737854
"923",1303.81193920039,5446.00964401568
"924",1171.29819933325,5117.27184155279
"925",1343.20306731388,5393.47160960276
"926",1694.60912258364,7536.68016384399
"927",1365.10764551349,6499.71158875405
"928",1614.9020944722,5215.04845750869
"929",1882.52316811122,7610.88671196105
"930",1735.66694301553,6620.96805161358
"931",1922.30171966366,7867.55667318612
"932",1249.44497644901,4662.18738578847
"933",1048.22953417897,4682.98554333792
"934",1881.5920734778,6912.39435040447
"935",1680.49481697381,7277.94483956864
"936",1271.92045073025,5686.53553537764
"937",1956.68506692164,8130.34152111901
"938",1824.44568304345,7269.07628463016
"939",1795.90993840247,7601.02097741171
"940",1658.05074502714,7031.02933815614
"941",1508.25953553431,6559.92930171522
"942",1912.84291935153,7365.21957674772
"943",1406.74300072715,5932.82067240474
"944",1384.03040333651,5904.77948888138
"945",1100.97179282457,6087.44193774645
"946",1310.2442950476,5324.3140793246
"947",1404.47580209002,7034.16784624082
"948",1911.66168241762,8331.78744458918
"949",1090.67961596884,5075.5360680259
"950",1747.71123891696,5806.70925375947
"951",1795.81425013021,6739.26393536696
"952",1790.3022763785,6527.09233226088
"953",1858.44722343609,8042.29279025526
"954",1467.23568812013,6839.75648599664
"955",1900.06441017613,7530.35742208844
"956",1072.22784915939,5938.4909500895
"957",1735.57789484039,6874.60662402396
"958",1379.13824454881,6259.32477779588
"959",1115.31389201991,5414.1369154655
"960",1167.90586709976,5855.36514214262
"961",1280.86173930205,5964.72161396878
"962",1617.75526846759,7249.52975165555
"963",1133.99339350872,4846.28463168432
"964",1442.71932472475,5620.25397055277
"965",1384.13235894404,6023.30336948237
"966",1959.52632045373,6650.70456246846
"967",1690.54279127158,8450.00727228626
"968",1400.86631267332,5576.6314820973
"969",1860.06133048795,7016.97310312793
"970",1046.6390310321,4511.94360195836
"971",1616.94957944565,6230.74710013139
"972",1735.09249906056,7262.48502668096
"973",1094.23123649321,5626.38536982811
"974",1782.83585864119,7704.95738926467
"975",1747.98361677676,6900.0885291654
"976",1263.66624748334,5576.58253378164
"977",1510.49889391288,6387.60682074173
"978",1188.00525995903,5673.50589901907
"979",1961.09711797908,8176.17810353115
"980",1325.59691695496,5832.42366237215
"981",1721.78310411982,5975.39945235522
"982",1822.01901217923,8613.0587131974
"983",1322.71209894679,5453.24555014416
"984",1172.41838015616,4755.29075708748
"985",1583.13701511361,6314.20737646336
"986",1296.78061394952,5307.56063164405
"987",1755.25071378797,6688.52263298851
"988",1184.93507895619,5349.35483379468
"989",1587.29605609551,6880.37804473164
"990",1105.18098529428,5143.40445573832
"991",1603.93353295512,6839.96985808794
"992",1784.04859290458,7078.09158877144
"993",1996.01343856193,8205.53385358014
"994",1268.37829733267,5443.60798479768
"995",1187.86527984776,5867.26796541392
"996",1430.80122512765,6898.85452875008
"997",1930.5074645672,7689.73836864841
"998",1479.35833944939,6124.19276618348
"999",1956.16650045849,7853.20361112161
"1000",1539.07124581747,6488.6377472452
